"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,        1877,      -5.350687608,       -2.97012724,      -3.044238693,     0.03383495072,      -7.513630817,     0.01346023825,      0.7231903182,                 0,                 0,                 0,     0.09279120781,    -0.01569974208,      0.7231451669,                 0,       53.72789879
          0,           0,        1878,      -5.349312519,      -2.982490492,      -3.038836886,     0.03475930539,      -7.512406961,     0.01346007315,      0.7231901279,                 0,                 0,                 0,     0.09279199509,    -0.01569989937,      0.7231449701,                 0,       53.72854366
          0,           0,        1879,      -5.348136706,        -2.9941624,      -3.033919555,     0.03573422676,      -7.511141362,     0.01345988069,      0.7231900073,                 0,                 0,                 0,     0.09279280608,    -0.01570008682,      0.7231448419,                 0,       53.72930296
          0,           0,        1880,      -5.347180526,      -3.004981073,      -3.029504325,     0.03672751414,      -7.509832384,     0.01345966168,      0.7231899576,                 0,                 0,                 0,     0.09279363926,    -0.01570030365,      0.7231447834,                 0,       53.73017354
          0,           0,        1881,      -5.346462677,      -3.014789451,       -3.02560595,     0.03770744808,      -7.508477963,     0.01345941698,      0.7231899798,                 0,                 0,                 0,     0.09279449304,    -0.01570054903,      0.7231447957,                 0,         53.731152
          0,           0,        1882,       -5.34600027,      -3.023443352,      -3.022236824,     0.03864309334,      -7.507077586,     0.01345914753,      0.7231900747,                 0,                 0,                 0,     0.09279536576,    -0.01570082209,      0.7231448796,                 0,       53.73223474
          0,           0,        1883,      -5.345808889,      -3.030820076,      -3.019407427,     0.03950454887,      -7.505625843,      0.0134588543,       0.723190243,                 0,                 0,                 0,     0.09279625573,    -0.01570112187,       0.723145036,                 0,       53.73341794
          0,           0,        1884,      -5.345902669,      -3.036826611,      -3.017126704,     0.04026314675,      -7.504121101,     0.01345853829,      0.7231904853,                 0,                 0,                 0,     0.09279716121,    -0.01570144739,      0.7231452653,                 0,       53.73469761
          0,           0,        1885,      -5.346294364,      -3.041406418,      -3.015402384,     0.04089160214,      -7.502559912,     0.01345820057,      0.7231908017,                 0,                 0,                 0,     0.09279808041,    -0.01570179759,      0.7231455679,                 0,       53.73606956
          0,           0,        1886,      -5.346995421,      -3.044543796,      -3.014241261,     0.04136411872,      -7.500938654,     0.01345784222,      0.7231911926,                 0,                 0,                 0,      0.0927990115,     -0.0157021714,      0.7231459441,                 0,       53.73752945
          0,           0,        1887,      -5.348016037,      -3.046265149,      -3.013649414,     0.04165645959,      -7.499253835,     0.01345746438,      0.7231916579,                 0,                 0,                 0,     0.09279995264,    -0.01570256769,      0.7231463937,                 0,       53.73907278
          0,           0,        1888,      -5.349365222,      -3.046636954,      -3.013632406,     0.04174598403,      -7.497502222,     0.01345706821,      0.7231921973,                 0,                 0,                 0,     0.09280090192,    -0.01570298528,      0.7231469167,                 0,       53.74069493
          0,           0,        1889,      -5.351050842,      -3.045760738,      -3.014195441,     0.04161165998,      -7.495680765,     0.01345665489,      0.7231928105,                 0,                 0,                 0,     0.09280185746,    -0.01570342298,      0.7231475128,                 0,       53.74239114
          0,           0,        1890,      -5.353079659,      -3.043765864,      -3.015343494,     0.04123405754,      -7.493786641,     0.01345622563,       0.723193497,                 0,                 0,                 0,     0.09280281733,    -0.01570387956,      0.7231481814,                 0,       53.74415655
          0,           0,        1891,       -5.35545736,       -3.04080112,      -3.017081421,     0.04059532563,      -7.491817275,     0.01345578167,      0.7231942561,                 0,                 0,                 0,     0.09280377958,    -0.01570435376,       0.723148922,                 0,       53.74598622
          0,           0,        1892,      -5.358188567,      -3.037026158,      -3.019414035,     0.03967916263,      -7.489770452,     0.01345532424,      0.7231950869,                 0,                 0,                 0,     0.09280474228,     -0.0157048443,      0.7231497337,                 0,       53.74787511
          0,           0,        1893,      -5.361276843,      -3.032603658,      -3.022346175,     0.03847077773,      -7.487644297,     0.01345485461,      0.7231959883,                 0,                 0,                 0,     0.09280570347,    -0.01570534988,      0.7231506154,                 0,       53.74981813
          0,           0,        1894,       -5.36472468,       -3.02769278,      -3.025882739,     0.03695685328,      -7.485437319,     0.01345437404,      0.7231969591,                 0,                 0,                 0,     0.09280666121,    -0.01570586919,      0.7231515661,                 0,       53.75181016
          0,           0,        1895,      -5.368533469,      -3.022444183,      -3.030028713,     0.03512550963,      -7.483148463,      0.0134538838,      0.7231979981,                 0,                 0,                 0,     0.09280761357,    -0.01570640091,      0.7231525845,                 0,       53.75384601
          0,           0,        1896,      -5.372703459,       -3.01699664,      -3.034789169,     0.03296627338,      -7.480777157,     0.01345338517,      0.7231991036,                 0,                 0,                 0,     0.09280855862,    -0.01570694369,       0.723153669,                 0,        53.7559205
          0,           0,        1897,      -5.377233702,      -3.011475054,      -3.040169239,     0.03047005176,      -7.478323327,     0.01345287942,       0.723200274,                 0,                 0,                 0,     0.09280949445,    -0.01570749621,      0.7231548181,                 0,       53.75802843
          0,           0,        1898,      -5.382121972,      -3.005989655,      -3.046174078,     0.02762912095,      -7.475787414,      0.0134523678,      0.7232015076,                 0,                 0,                 0,     0.09281041918,    -0.01570805713,        0.72315603,                 0,       53.76016462
          0,           0,        1899,      -5.387364674,      -3.000636058,       -3.05280878,     0.02443712206,      -7.473170446,     0.01345185159,      0.7232028023,                 0,                 0,                 0,     0.09281133094,    -0.01570862511,      0.7231573028,                 0,       53.76232391
          0,           0,        1900,       -5.39295673,      -2.995495927,      -3.060078281,     0.02088907227,      -7.470473961,     0.01345133201,       0.723204156,                 0,                 0,                 0,     0.09281222791,    -0.01570919882,      0.7231586345,                 0,       53.76450118
          0,           0,        1901,      -5.398891449,      -2.990638017,      -3.067987203,     0.01698139124,      -7.467700088,     0.01345081031,      0.7232055667,                 0,                 0,                 0,     0.09281310829,    -0.01570977696,       0.723160023,                 0,       53.76669136
          0,           0,        1902,      -5.405160376,      -2.986119404,      -3.076539669,     0.01271194333,      -7.464851531,     0.01345028769,      0.7232070318,                 0,                 0,                 0,     0.09281397034,    -0.01571035821,      0.7231614659,                 0,       53.76888945
          0,           0,        1903,      -5.411753119,      -2.981986777,      -3.085739049,    0.008080102273,      -7.461931456,     0.01344976534,      0.7232085491,                 0,                 0,                 0,     0.09281481235,     -0.0157109413,      0.7231629609,                 0,        53.7710905
          0,           0,        1904,      -5.418657163,      -2.978277712,      -3.095587635,    0.003086827197,      -7.458943688,     0.01344924441,      0.7232101159,                 0,                 0,                 0,     0.09281563266,    -0.01571152495,      0.7231645054,                 0,       53.77328969
          0,           0,        1905,      -5.425857668,      -2.975021856,      -3.106086232,   -0.002265234493,      -7.455892445,     0.01344872606,      0.7232117296,                 0,                 0,                 0,     0.09281642966,    -0.01571210792,      0.7231660969,                 0,       53.77548226
          0,           0,        1906,      -5.433337247,      -2.972241998,      -3.117233652,   -0.007971622113,      -7.452782264,     0.01344821137,      0.7232133874,                 0,                 0,                 0,     0.09281720182,    -0.01571268901,      0.7231677326,                 0,        53.7776636
          0,           0,        1907,      -5.441075741,      -2.969955013,      -3.129026054,     -0.0140259219,      -7.449618334,     0.01344770144,      0.7232150865,                 0,                 0,                 0,     0.09281794763,    -0.01571326701,      0.7231694097,                 0,        53.7798292
          0,           0,        1908,      -5.449049989,      -2.968172668,      -3.141456157,    -0.02041959435,      -7.446406212,     0.01344719728,      0.7232168239,                 0,                 0,                 0,     0.09281866569,    -0.01571384079,      0.7231711255,                 0,       53.78197468
          0,           0,        1909,      -5.457233604,      -2.966902313,      -3.154512234,    -0.02714178856,      -7.443151804,     0.01344669992,      0.7232185968,                 0,                 0,                 0,     0.09281935463,    -0.01571440921,      0.7231728768,                 0,       53.78409582
          0,           0,        1910,      -5.465596771,      -2.966147442,      -3.168176904,    -0.03417913281,      -7.439861287,      0.0134462103,       0.723220402,                 0,                 0,                 0,     0.09282001316,    -0.01571497119,      0.7231746608,                 0,       53.78618853
          0,           0,        1911,      -5.474106062,       -2.96590815,      -3.182425647,    -0.04151550671,      -7.436541162,     0.01344572934,      0.7232222364,                 0,                 0,                 0,     0.09282064009,    -0.01571552569,      0.7231764744,                 0,       53.78824889
          0,           0,        1912,      -5.482724324,      -2.966181497,      -3.197225013,    -0.04913180628,      -7.433198106,     0.01344525794,      0.7232240969,                 0,                 0,                 0,     0.09282123427,    -0.01571607171,      0.7231783144,                 0,       53.79027315
          0,           0,        1913,      -5.491410615,       -2.96696178,      -3.212530518,    -0.05700568894,      -7.429839069,     0.01344479691,      0.7232259803,                 0,                 0,                 0,     0.09282179465,    -0.01571660827,      0.7231801777,                 0,       53.79225773
          0,           0,        1914,       -5.50012025,      -2.968240733,      -3.228284178,    -0.06511133676,      -7.426471091,     0.01344434704,      0.7232278834,                 0,                 0,                 0,     0.09282232024,    -0.01571713448,      0.7231820611,                 0,       53.79419924
          0,           0,        1915,      -5.508804959,       -2.97000766,      -3.244411724,    -0.07341922048,       -7.42310123,     0.01344390908,      0.7232298029,                 0,                 0,                 0,     0.09282281016,    -0.01571764945,      0.7231839614,                 0,       53.79609446
          0,           0,        1916,      -5.517413198,      -2.972249516,      -3.260819559,    -0.08189589882,       -7.41973665,     0.01344348372,      0.7232317357,                 0,                 0,                 0,     0.09282326361,    -0.01571815237,      0.7231858754,                 0,       53.79794038
          0,           0,        1917,      -5.525890635,      -2.974950936,      -3.277391633,    -0.09050386081,      -7.416384525,      0.0134430716,      0.7232336783,                 0,                 0,                 0,     0.09282367985,    -0.01571864246,      0.7231877999,                 0,       53.79973417
          0,           0,        1918,      -5.534180826,      -2.978094225,      -3.293986487,    -0.09920144751,      -7.413052013,      0.0134426733,      0.7232356276,                 0,                 0,                 0,     0.09282405825,      -0.015719119,      0.7231897315,                 0,       53.80147321
          0,           0,        1919,      -5.542226108,      -2.981659323,      -3.310434936,     -0.1079428677,      -7.409746212,     0.01344228938,      0.7232375803,                 0,                 0,                 0,     0.09282439827,    -0.01571958131,      0.7231916672,                 0,       53.80315508
          0,           0,        1920,      -5.549968696,      -2.985623738,      -3.326539011,     -0.1166783378,      -7.406474135,     0.01344192033,      0.7232395332,                 0,                 0,                 0,     0.09282469944,    -0.01572002878,      0.7231936037,                 0,       53.80477756
          0,           0,        1921,      -5.557351973,      -2.989962477,      -3.342072979,     -0.1253543905,      -7.403242677,     0.01344156657,      0.7232414832,                 0,                 0,                 0,     0.09282496141,    -0.01572046084,      0.7231955377,                 0,       53.80633866
          0,           0,        1922,      -5.564321948,      -2.994647963,      -3.356787367,     -0.1339143673,      -7.400058594,     0.01344122851,      0.7232434269,                 0,                 0,                 0,      0.0928251839,    -0.01572087698,      0.7231974663,                 0,       53.80783656
          0,           0,        1923,      -5.570828813,      -2.999649972,      -3.370416867,     -0.1422991301,      -7.396928482,     0.01344090648,      0.7232453614,                 0,                 0,                 0,     0.09282536671,    -0.01572127672,      0.7231993862,                 0,       53.80926968
          0,           0,        1924,      -5.576828526,      -3.004935583,      -3.382692627,     -0.1504480115,       -7.39385876,     0.01344060076,      0.7232472835,                 0,                 0,                 0,     0.09282550975,    -0.01572165966,      0.7232012944,                 0,       53.81063663
          0,           0,        1925,       -5.58228434,      -3.010469165,      -3.393358744,     -0.1582999964,      -7.390855649,     0.01344031159,      0.7232491902,                 0,                 0,                 0,     0.09282561301,    -0.01572202545,       0.723203188,                 0,       53.81193625
          0,           0,        1926,      -5.587168161,      -3.016212426,      -3.402191658,     -0.1657951394,      -7.387925166,     0.01344003915,      0.7232510787,                 0,                 0,                 0,     0.09282567658,    -0.01572237378,      0.7232050639,                 0,       53.81316754
          0,           0,        1927,       -5.59146165,      -3.022124511,      -3.409020048,     -0.1728761625,      -7.385073108,     0.01343978359,      0.7232529459,                 0,                 0,                 0,     0.09282570062,     -0.0157227044,      0.7232069192,                 0,       53.81432976
          0,           0,        1928,      -5.595156971,      -3.028162204,      -3.413741947,     -0.1794901845,      -7.382305059,     0.01343954498,      0.7232547891,                 0,                 0,                 0,     0.09282568539,     -0.0157230171,      0.7232087513,                 0,       53.81542232
          0,           0,        1929,      -5.598257143,      -3.034280227,      -3.416335752,     -0.1855904917,      -7.379626362,     0.01343932338,      0.7232566055,                 0,                 0,                 0,     0.09282563124,    -0.01572331174,      0.7232105574,                 0,       53.81644487
          0,           0,        1930,       -5.60077594,      -3.040431648,      -3.416862775,     -0.1911382442,      -7.377042122,     0.01343911876,      0.7232583926,                 0,                 0,                 0,     0.09282553857,    -0.01572358822,      0.7232123348,                 0,       53.81739721
          0,           0,        1931,       -5.60273738,       -3.04656843,      -3.415460743,     -0.1961040126,      -7.374557203,     0.01343893109,      0.7232601478,                 0,                 0,                 0,     0.09282540792,    -0.01572384648,       0.723214081,                 0,       53.81827937
          0,           0,        1932,      -5.604174802,      -3.052642104,      -3.412329722,     -0.2004690021,      -7.372176236,     0.01343876026,      0.7232618687,                 0,                 0,                 0,     0.09282523986,    -0.01572408653,      0.7232157935,                 0,       53.81909153
          0,           0,        1933,      -5.605129656,      -3.058604581,      -3.407713335,     -0.2042259075,      -7.369903611,     0.01343860615,      0.7232635528,                 0,                 0,                 0,     0.09282503505,    -0.01572430841,      0.7232174701,                 0,       53.81983406
          0,           0,        1934,      -5.605650051,      -3.064409081,      -3.401878724,     -0.2073792869,      -7.367743501,     0.01343846856,      0.7232651981,                 0,                 0,                 0,     0.09282479425,     -0.0157245122,      0.7232191085,                 0,       53.82050752
          0,           0,        1935,      -5.605789185,      -3.070011149,      -3.395098207,     -0.2099454454,      -7.365699846,     0.01343834728,      0.7232668023,                 0,                 0,                 0,     0.09282451826,    -0.01572469804,      0.7232207066,                 0,        53.8211126
          0,           0,        1936,      -5.605603754,      -3.075369752,      -3.387634568,     -0.2119518314,      -7.363776362,     0.01343824207,      0.7232683636,                 0,                 0,                 0,     0.09282420797,     -0.0157248661,      0.7232222623,                 0,       53.82165018
          0,           0,        1937,      -5.605152421,      -3.080448371,       -3.37973073,     -0.2134359992,      -7.361976554,     0.01343815262,      0.7232698799,                 0,                 0,                 0,     0.09282386434,    -0.01572501659,      0.7232237738,                 0,       53.82212128
          0,           0,        1938,      -5.604494407,      -3.085216063,      -3.371603673,     -0.2144442218,      -7.360303702,     0.01343807861,      0.7232713496,                 0,                 0,                 0,     0.09282348838,    -0.01572514978,      0.7232252393,                 0,       53.82252706
          0,           0,        1939,      -5.603688268,       -3.08964842,      -3.363441847,     -0.2150298594,      -7.358760884,     0.01343801969,       0.723272771,                 0,                 0,                 0,     0.09282308118,    -0.01572526594,      0.7232266572,                 0,       53.82286882
          0,           0,        1940,      -5.602790867,       -3.09372837,      -3.355405186,     -0.2152516205,      -7.357350967,     0.01343797547,      0.7232741427,                 0,                 0,                 0,     0.09282264386,     -0.0157253654,       0.723228026,                 0,         53.823148
          0,           0,        1941,      -5.601856558,      -3.097446768,      -3.347626818,     -0.2151717844,      -7.356076638,     0.01343794555,      0.7232754632,                 0,                 0,                 0,     0.09282217763,    -0.01572544853,      0.7232293442,                 0,       53.82336613
          0,           0,        1942,      -5.600936568,      -3.100802728,      -3.340215712,     -0.2148545334,      -7.354940371,     0.01343792947,      0.7232767313,                 0,                 0,                 0,     0.09282168372,    -0.01572551571,      0.7232306106,                 0,       53.82352489
          0,           0,        1943,      -5.600078578,      -3.103803682,      -3.333259759,     -0.2143644331,      -7.353944479,     0.01343792679,       0.723277946,                 0,                 0,                 0,     0.09282116344,    -0.01572556735,      0.7232318242,                 0,       53.82362603
          0,           0,        1944,      -5.599326448,      -3.106465155,      -3.326828873,     -0.2137651171,      -7.353091099,     0.01343793701,      0.7232791062,                 0,                 0,                 0,     0.09282061811,     -0.0157256039,      0.7232329839,                 0,       53.82367143
          0,           0,        1945,      -5.598720096,      -3.108810285,      -3.320977927,     -0.2131182165,      -7.352382199,     0.01343795963,      0.7232802111,                 0,                 0,                 0,     0.09282004911,    -0.01572562583,      0.7232340888,                 0,       53.82366302
          0,           0,        1946,      -5.598295465,      -3.110869091,      -3.315749379,     -0.2124825161,       -7.35181959,     0.01343799415,        0.72328126,                 0,                 0,                 0,     0.09281945786,    -0.01572563362,      0.7232351382,                 0,       53.82360284
          0,           0,        1947,      -5.598084594,      -3.112677577,      -3.311175569,     -0.2119133419,       -7.35140607,     0.01343804002,      0.7232822523,                 0,                 0,                 0,      0.0928188458,    -0.01572562778,      0.7232361316,                 0,       53.82349296
          0,           0,        1948,      -5.598115717,      -3.114276707,      -3.307280658,     -0.2114621457,      -7.351138939,      0.0134380967,      0.7232831877,                 0,                 0,                 0,     0.09281821441,    -0.01572560885,      0.7232370685,                 0,       53.82333555
          0,           0,        1949,      -5.598413443,      -3.115711301,      -3.304082249,     -0.2111762825,      -7.351019683,     0.01343816363,      0.7232840657,                 0,                 0,                 0,     0.09281756519,    -0.01572557736,      0.7232379485,                 0,        53.8231328
          0,           0,        1950,      -5.598998917,      -3.117028942,      -3.301592718,     -0.2110989057,      -7.351050517,     0.01343824026,      0.7232848863,                 0,                 0,                 0,     0.09281689966,    -0.01572553387,      0.7232387715,                 0,       53.82288696
          0,           0,        1951,      -5.599890007,      -3.118278914,      -3.299820284,     -0.2112689815,      -7.351233257,     0.01343832601,      0.7232856494,                 0,                 0,                 0,     0.09281621935,    -0.01572547895,      0.7232395374,                 0,        53.8226003
          0,           0,        1952,      -5.601101492,      -3.119511224,      -3.298769871,     -0.2117213903,      -7.351569419,     0.01343842031,       0.723286355,                 0,                 0,                 0,     0.09281552583,    -0.01572541316,      0.7232402463,                 0,       53.82227512
          0,           0,        1953,      -5.602645229,      -3.120775727,      -3.298443779,     -0.2124870743,      -7.352060261,     0.01343852259,      0.7232870034,                 0,                 0,                 0,     0.09281482065,    -0.01572533711,      0.7232408983,                 0,       53.82191374
          0,           0,        1954,      -5.604530315,       -3.12212139,        -3.2988422,     -0.2135932243,      -7.352706844,     0.01343863227,      0.7232875949,                 0,                 0,                 0,     0.09281410539,    -0.01572525136,      0.7232414938,                 0,       53.82151849
          0,           0,        1955,      -5.606763219,      -3.123595674,      -3.299963598,      -0.215063475,      -7.353510041,     0.01343874878,        0.72328813,                 0,                 0,                 0,      0.0928133816,     -0.0157251565,      0.7232420331,                 0,       53.82109167
          0,           0,        1956,      -5.609347896,      -3.125244048,      -3.301804986,     -0.2169181043,      -7.354470556,     0.01343887156,      0.7232886092,                 0,                 0,                 0,     0.09281265086,    -0.01572505314,      0.7232425169,                 0,       53.82063562
          0,           0,        1957,      -5.612285877,      -3.127109627,      -3.304362092,     -0.2191742177,      -7.355588942,     0.01343900004,      0.7232890332,                 0,                 0,                 0,     0.09281191472,    -0.01572494185,      0.7232429457,                 0,       53.82015263
          0,           0,        1958,      -5.615576329,      -3.129232907,      -3.307629443,     -0.2218459105,      -7.356865621,     0.01343913367,      0.7232894029,                 0,                 0,                 0,     0.09281117474,    -0.01572482323,      0.7232433204,                 0,       53.81964497
          0,           0,        1959,      -5.619216102,      -3.131651591,      -3.311600376,      -0.224944406,      -7.358300899,     0.01343927191,       0.723289719,                 0,                 0,                 0,     0.09281043247,    -0.01572469784,      0.7232436418,                 0,       53.81911488
          0,           0,        1960,      -5.623199736,      -3.134400477,      -3.316266956,     -0.2284781563,      -7.359894973,     0.01343941423,      0.7232899826,                 0,                 0,                 0,     0.09280968941,    -0.01572456627,       0.723243911,                 0,       53.81856458
          0,           0,        1961,      -5.627519461,      -3.137511405,      -3.321619843,     -0.2324529067,      -7.361647954,      0.0134395601,      0.7232901947,                 0,                 0,                 0,     0.09280894707,    -0.01572442907,      0.7232441288,                 0,       53.81799624
          0,           0,        1962,      -5.632165168,      -3.141013227,       -3.32764807,     -0.2368717182,      -7.363559863,     0.01343970901,      0.7232903566,                 0,                 0,                 0,     0.09280820694,     -0.0157242868,      0.7232442966,                 0,       53.81741196
          0,           0,        1963,       -5.63712437,      -3.144931798,      -3.334338748,     -0.2417349529,      -7.365630654,     0.01343986049,      0.7232904696,                 0,                 0,                 0,     0.09280747046,    -0.01572413999,      0.7232444156,                 0,        53.8168138
          0,           0,        1964,      -5.642382143,      -3.149289959,      -3.341676699,     -0.2470402038,      -7.367860201,     0.01344001405,      0.7232905349,                 0,                 0,                 0,     0.09280673906,    -0.01572398919,      0.7232444871,                 0,       53.81620378
          0,           0,        1965,      -5.647921065,      -3.154107505,      -3.349643995,     -0.2527821879,      -7.370248324,     0.01344016924,      0.7232905541,                 0,                 0,                 0,     0.09280601413,     -0.0157238349,      0.7232445125,                 0,       53.81558381
          0,           0,        1966,      -5.653721147,      -3.159401126,      -3.358219419,     -0.2589525849,       -7.37279478,     0.01344032562,      0.7232905286,                 0,                 0,                 0,     0.09280529703,    -0.01572367763,      0.7232444933,                 0,       53.81495577
          0,           0,        1967,      -5.659759776,      -3.165184292,      -3.367377814,     -0.2655398433,      -7.375499252,     0.01344048276,        0.72329046,                 0,                 0,                 0,     0.09280458907,    -0.01572351784,       0.723244431,                 0,       53.81432145
          0,           0,        1968,      -5.666011659,      -3.171467095,      -3.377089364,     -0.2725289144,      -7.378361362,     0.01344064029,      0.7232903499,                 0,                 0,                 0,     0.09280389155,    -0.01572335601,      0.7232443274,                 0,       53.81368256
          0,           0,        1969,      -5.672448801,      -3.178256005,      -3.387318741,     -0.2799009749,      -7.381380662,     0.01344079781,         0.7232902,                 0,                 0,                 0,     0.09280320568,    -0.01572319257,       0.723244184,                 0,       53.81304074
          0,           0,        1970,      -5.679040508,      -3.185553537,      -3.398024197,     -0.2876330895,      -7.384556637,     0.01344095497,      0.7232900121,                 0,                 0,                 0,     0.09280253267,    -0.01572302796,      0.7232440026,                 0,       53.81239753
          0,           0,        1971,      -5.685753441,      -3.193357838,      -3.409156562,     -0.2956978574,       -7.38788869,     0.01344111145,       0.723289788,                 0,                 0,                 0,     0.09280187365,    -0.01572286258,      0.7232437849,                 0,        53.8117544
          0,           0,        1972,      -5.692551716,      -3.201662126,      -3.420658207,     -0.3040630362,      -7.391376168,     0.01344126692,      0.7232895294,                 0,                 0,                 0,     0.09280122973,    -0.01572269681,      0.7232435329,                 0,       53.81111272
          0,           0,        1973,      -5.699397091,      -3.210454026,      -3.432462015,     -0.3126911659,      -7.395018388,     0.01344142111,      0.7232892383,                 0,                 0,                 0,     0.09280060196,    -0.01572253102,      0.7232432482,                 0,       53.81047379
          0,           0,        1974,      -5.706249221,      -3.219714761,      -3.444490421,      -0.321539229,      -7.398814524,     0.01344157375,      0.7232889166,                 0,                 0,                 0,     0.09279999132,    -0.01572236553,      0.7232429329,                 0,       53.80983878
          0,           0,        1975,      -5.713066019,      -3.229418173,      -3.456654649,     -0.3305583538,      -7.402763666,      0.0134417246,      0.7232885661,                 0,                 0,                 0,     0.09279939875,    -0.01572220067,      0.7232425888,                 0,       53.80920881
          0,           0,        1976,      -5.719804108,      -3.239529614,      -3.468854254,     -0.3396936229,      -7.406864798,     0.01344187345,      0.7232881888,                 0,                 0,                 0,     0.09279882515,    -0.01572203674,      0.7232422178,                 0,       53.80858489
          0,           0,        1977,      -5.726419393,      -3.250004688,      -3.480977162,     -0.3488840239,      -7.411116805,      0.0134420201,      0.7232877867,                 0,                 0,                 0,     0.09279827134,      -0.015721874,       0.723241822,                 0,       53.80796794
          0,           0,        1978,       -5.73286772,      -3.260787888,      -3.492900378,      -0.358062596,      -7.415518464,     0.01344216438,      0.7232873618,                 0,                 0,                 0,     0.09279773809,    -0.01572171271,      0.7232414032,                 0,       53.80735878
          0,           0,        1979,      -5.739105645,      -3.271811163,      -3.504491586,     -0.3671568422,       -7.42006844,     0.01344230615,      0.7232869159,                 0,                 0,                 0,     0.09279722613,    -0.01572155309,      0.7232409634,                 0,       53.80675815
          0,           0,        1980,      -5.745091277,      -3.282992532,      -3.515611797,     -0.3760894543,      -7.424765275,     0.01344244527,      0.7232864511,                 0,                 0,                 0,     0.09279673611,    -0.01572139534,      0.7232405046,                 0,       53.80616669
          0,           0,        1981,      -5.750785159,      -3.294234855,      -3.526119177,     -0.3847794014,      -7.429607381,     0.01344258165,      0.7232859694,                 0,                 0,                 0,     0.09279626864,    -0.01572123966,      0.7232400287,                 0,       53.80558497
          0,           0,        1982,      -5.756151183,      -3.305424978,      -3.535874019,     -0.3931434385,      -7.434593004,     0.01344271521,      0.7232854726,                 0,                 0,                 0,     0.09279582424,    -0.01572108619,      0.7232395377,                 0,       53.80501346
          0,           0,        1983,      -5.761157468,      -3.316433486,      -3.544744705,     -0.4010980131,      -7.439720187,     0.01344284587,      0.7232849627,                 0,                 0,                 0,     0.09279540342,    -0.01572093508,      0.7232390335,                 0,       53.80445254
          0,           0,        1984,      -5.765777165,      -3.327115379,      -3.552614252,     -0.4085615563,      -7.444986808,     0.01344297361,      0.7232844417,                 0,                 0,                 0,     0.09279500658,    -0.01572078644,      0.7232385181,                 0,       53.80390252
          0,           0,        1985,      -5.769989154,      -3.337311988,      -3.559386887,     -0.4154570758,      -7.450390558,      0.0134430984,      0.7232839114,                 0,                 0,                 0,     0.09279463411,    -0.01572064038,      0.7232379932,                 0,       53.80336362
          0,           0,        1986,      -5.773778568,      -3.346854487,       -3.56499391,     -0.4217149147,       -7.45592893,     0.01344322024,      0.7232833737,                 0,                 0,                 0,      0.0927942863,    -0.01572049697,      0.7232374609,                 0,         53.802836
          0,           0,        1987,      -5.777137125,      -3.355569153,      -3.569398127,     -0.4272754954,      -7.461599159,     0.01344333914,      0.7232828304,                 0,                 0,                 0,      0.0927939634,    -0.01572035627,      0.7232369228,                 0,       53.80231973
          0,           0,        1988,      -5.780063244,      -3.363284449,      -3.572596253,     -0.4320918485,      -7.467398244,     0.01344345513,      0.7232822834,                 0,                 0,                 0,     0.09279366562,    -0.01572021832,      0.7232363809,                 0,       53.80181482
          0,           0,        1989,      -5.782561929,      -3.369839621,      -3.574618903,     -0.4361316992,      -7.473322928,     0.01344356826,      0.7232817343,                 0,                 0,                 0,     0.09279339308,    -0.01572008315,      0.7232358368,                 0,       53.80132122
          0,           0,        1990,      -5.784644433,       -3.37509419,      -3.575528197,      -0.439378912,       -7.47936962,      0.0134436786,      0.7232811849,                 0,                 0,                 0,     0.09279314587,    -0.01571995076,      0.7232352923,                 0,       53.80083879
          0,           0,        1991,      -5.786327726,      -3.378937356,      -3.575413294,     -0.4418341531,      -7.485534396,     0.01344378621,      0.7232806369,                 0,                 0,                 0,     0.09279292402,    -0.01571982115,      0.7232347491,                 0,       53.80036737
          0,           0,        1992,      -5.787633777,      -3.381296105,       -3.57438449,      -0.443514675,      -7.491812954,     0.01344389119,      0.7232800919,                 0,                 0,                 0,      0.0927927275,    -0.01571969429,      0.7232342088,                 0,       53.79990673
          0,           0,        1993,      -5.788588736,      -3.382140841,      -3.572566581,     -0.4444532883,      -7.498200589,     0.01344399363,      0.7232795514,                 0,                 0,                 0,     0.09279255623,    -0.01571957015,      0.7232336729,                 0,       53.79945658
          0,           0,        1994,       -5.78922201,       -3.38148764,      -3.570092221,     -0.4446965734,      -7.504692156,     0.01344409364,      0.7232790171,                 0,                 0,                 0,      0.0927924101,    -0.01571944867,       0.723233143,                 0,       53.79901659
          0,           0,        1995,       -5.78956533,      -3.379396743,      -3.567095862,     -0.4443025437,      -7.511282041,     0.01344419135,      0.7232784902,                 0,                 0,                 0,     0.09279228891,    -0.01571932981,      0.7232326205,                 0,       53.79858641
          0,           0,        1996,       -5.78965181,      -3.375967529,       -3.56370866,     -0.4433379482,      -7.517964179,     0.01344428688,      0.7232779723,                 0,                 0,                 0,     0.09279219245,    -0.01571921349,      0.7232321069,                 0,       53.79816563
